submit_date,test_id,PM2.5,PM10,O3
2018-03-07,CD9#44,21.9,21.7,
2018-03-07,CD9#45,21.5,20.9,
2018-03-07,CD9#46,21.2,22.3,
2018-03-07,CD9#47,21,21.5,
2018-03-07,ST5#0,6,6,
2018-03-07,ST5#1,6,3,
2018-03-07,ST5#2,7,5,
2018-03-07,ST5#3,5,4,
2018-03-07,ST5#4,3,4,
2018-03-07,ST5#5,1,5,
2018-03-07,ST5#6,1,10,
2018-03-07,ST5#7,1,6,
2018-03-07,ST5#8,2,6,
2018-03-07,ST5#9,2,7,
2018-03-07,ST5#10,2,9,
2018-03-07,ST5#11,4,17,
2018-03-07,ST5#12,5,23,
2018-03-07,ST5#13,4,20,
2018-03-07,ST5#14,4,22,
2018-03-07,ST5#15,2,18,
2018-03-07,ST5#16,3,13,
2018-03-07,ST5#17,3,18,
2018-03-07,ST5#18,4,32,
2018-03-07,ST5#19,5,17,
2018-03-07,ST5#20,5,15,
2018-03-07,ST5#21,4,15,
2018-03-07,ST5#22,6,15,
2018-03-07,ST5#23,7,14,
2018-03-07,ST5#24,7,13,
2018-03-07,ST5#25,6,18,
2018-03-07,ST5#26,4,14,
2018-03-07,ST5#27,4,10,
2018-03-07,ST5#28,5,29,
2018-03-07,ST5#29,9,14,
2018-03-07,ST5#30,7,28,
2018-03-07,ST5#31,5,34,
2018-03-07,ST5#32,6,33,
2018-03-07,ST5#33,7,34,
2018-03-07,ST5#34,6,43,
2018-03-07,ST5#35,8,42,
2018-03-07,ST5#36,9,55,
2018-03-07,ST5#37,11,33,
2018-03-07,ST5#38,12,21,
2018-03-07,ST5#39,12,19,
2018-03-07,ST5#40,8,13,
2018-03-07,ST5#41,6,12,
2018-03-07,ST5#42,11,13,
2018-03-07,ST5#43,17,13,
2018-03-07,ST5#44,7,9,
2018-03-07,ST5#45,6,8,
2018-03-07,ST5#46,15,17,
2018-03-07,ST5#47,13,16,
2018-03-07,TH4#0,4.1,12.2,
2018-03-07,TH4#1,3.4,6.2,
2018-03-07,TH4#2,-0.9,5.2,
2018-03-07,TH4#3,1.6,7.2,
2018-03-07,TH4#4,4.3,10.1,
2018-03-07,TH4#5,4.7,10.1,
2018-03-07,TH4#6,5.6,14,
2018-03-07,TH4#7,5.6,11.7,
2018-03-07,TH4#8,3.7,15.1,
2018-03-07,TH4#9,3.1,17.5,
2018-03-07,TH4#10,4.6,24.8,
2018-03-07,TH4#11,5.5,23.2,
2018-03-07,TH4#12,5.8,23.8,
2018-03-07,TH4#13,6.4,24,
2018-03-07,TH4#14,6,25.9,
2018-03-07,TH4#15,7.8,19.5,
2018-03-07,TH4#16,7.4,19.9,
2018-03-07,TH4#17,4.6,18.9,
2018-03-07,TH4#18,7.2,17.9,
2018-03-07,TH4#19,13.7,25.2,
2018-03-07,TH4#20,9.5,28,
2018-03-07,TH4#21,8.4,19.2,
2018-03-07,TH4#22,3.7,,
2018-03-07,TH4#23,4.7,18.7,
2018-03-07,TH4#24,7.4,17.7,
2018-03-07,TH4#25,5.7,25.9,
2018-03-07,TH4#26,4.8,18.5,
2018-03-07,TH4#27,3.7,13.7,
2018-03-07,TH4#28,7.5,21,
2018-03-07,TH4#29,12.2,28.5,
2018-03-07,TH4#30,11.9,36.3,
2018-03-07,TH4#31,14.2,36.2,
2018-03-07,TH4#32,11.1,30.4,
2018-03-07,TH4#33,16.5,58.9,
2018-03-07,TH4#34,14,42.2,
2018-03-07,TH4#35,7.8,34.5,
2018-03-07,TH4#36,9.9,34.3,
2018-03-07,TH4#37,9.1,26.6,
2018-03-07,TH4#38,7,16.4,
2018-03-07,TH4#39,10.5,18.9,
2018-03-07,TH4#40,13.6,19.9,
2018-03-07,TH4#41,10.7,15.7,
2018-03-07,TH4#42,13.9,18.6,
2018-03-07,TH4#43,15.8,20.7,
2018-03-07,TH4#44,19.5,24.1,
2018-03-07,TH4#45,13.7,19.5,
2018-03-07,TH4#46,12.4,20.3,
2018-03-07,TH4#47,15,29.3,
2018-03-08,dongsi_aq#0,57.0,67.0,8.0
2018-03-08,dongsi_aq#1,71.0,,10.0
2018-03-08,dongsi_aq#2,92.0,,15.0
2018-03-08,dongsi_aq#3,99.0,,18.0
2018-03-08,dongsi_aq#4,123.0,,32.0
2018-03-08,dongsi_aq#5,132.0,,56.0
2018-03-08,dongsi_aq#6,136.0,,87.0
2018-03-08,dongsi_aq#7,144.0,,103.0
2018-03-08,dongsi_aq#8,154.0,,107.0
2018-03-08,dongsi_aq#9,149.0,,105.0
2018-03-08,dongsi_aq#10,152.0,154.0,
2018-03-08,dongsi_aq#11,157.0,169.0,
2018-03-08,dongsi_aq#12,175.0,180.0,62.0
2018-03-08,dongsi_aq#13,153.0,,16.0
2018-03-08,dongsi_aq#14,143.0,146.0,8.0
2018-03-08,dongsi_aq#15,151.0,,8.0
2018-03-08,dongsi_aq#16,163.0,,2.0
2018-03-08,dongsi_aq#17,155.0,,2.0
2018-03-08,dongsi_aq#18,151.0,,2.0
2018-03-08,dongsi_aq#19,143.0,,7.0
2018-03-08,dongsi_aq#20,142.0,,20.0
2018-03-08,dongsi_aq#21,138.0,,19.0
2018-03-08,dongsi_aq#22,145.0,,27.0
2018-03-08,dongsi_aq#23,152.0,,5.0
2018-03-08,dongsi_aq#24,151.0,,21.0
2018-03-08,dongsi_aq#25,148.0,,36.0
2018-03-08,dongsi_aq#26,132.0,,50.0
2018-03-08,dongsi_aq#27,146.0,149.0,74.0
2018-03-08,dongsi_aq#28,162.0,,91.0
2018-03-08,dongsi_aq#29,194.0,,85.0
2018-03-08,dongsi_aq#30,182.0,192.0,94.0
2018-03-08,dongsi_aq#31,153.0,155.0,115.0
2018-03-08,dongsi_aq#32,130.0,,120.0
2018-03-08,dongsi_aq#33,111.0,126.0,112.0
2018-03-08,dongsi_aq#34,93.0,113.0,101.0
2018-03-08,dongsi_aq#35,85.0,104.0,90.0
2018-03-08,dongsi_aq#36,58.0,72.0,74.0
2018-03-08,dongsi_aq#37,47.0,60.0,54.0
2018-03-08,dongsi_aq#38,36.0,46.0,49.0
2018-03-08,dongsi_aq#39,23.0,29.0,57.0
2018-03-08,dongsi_aq#40,30.0,45.0,66.0
2018-03-08,dongsi_aq#41,37.0,,76.0
2018-03-08,dongsi_aq#42,36.0,,56.0
2018-03-08,dongsi_aq#43,38.0,,45.0
2018-03-08,dongsi_aq#44,42.0,,58.0
2018-03-08,dongsi_aq#45,49.0,,47.0
2018-03-08,dongsi_aq#46,53.0,,42.0
2018-03-08,dongsi_aq#47,62.0,65.0,35.0
2018-03-08,tiantan_aq#0,57.0,64.0,2.0
2018-03-08,tiantan_aq#1,59.0,70.0,6.0
2018-03-08,tiantan_aq#2,66.0,80.0,10.0
2018-03-08,tiantan_aq#3,91.0,,21.0
2018-03-08,tiantan_aq#4,103.0,,39.0
2018-03-08,tiantan_aq#5,107.0,115.0,61.0
2018-03-08,tiantan_aq#6,123.0,,90.0
2018-03-08,tiantan_aq#7,128.0,,109.0
2018-03-08,tiantan_aq#8,131.0,134.0,113.0
2018-03-08,tiantan_aq#9,144.0,,113.0
2018-03-08,tiantan_aq#10,149.0,153.0,101.0
2018-03-08,tiantan_aq#11,152.0,,79.0
2018-03-08,tiantan_aq#12,156.0,,52.0
2018-03-08,tiantan_aq#13,157.0,,38.0
2018-03-08,tiantan_aq#14,157.0,,5.0
2018-03-08,tiantan_aq#15,138.0,,6.0
2018-03-08,tiantan_aq#16,143.0,,4.0
2018-03-08,tiantan_aq#17,148.0,,2.0
2018-03-08,tiantan_aq#18,138.0,,2.0
2018-03-08,tiantan_aq#19,141.0,,2.0
2018-03-08,tiantan_aq#20,132.0,,6.0
2018-03-08,tiantan_aq#21,130.0,,5.0
2018-03-08,tiantan_aq#22,151.0,,28.0
2018-03-08,tiantan_aq#23,163.0,,13.0
2018-03-08,tiantan_aq#24,163.0,,11.0
2018-03-08,tiantan_aq#25,176.0,,28.0
2018-03-08,tiantan_aq#26,178.0,,41.0
2018-03-08,tiantan_aq#27,177.0,,70.0
2018-03-08,tiantan_aq#28,182.0,,93.0
2018-03-08,tiantan_aq#29,204.0,,85.0
2018-03-08,tiantan_aq#30,209.0,,93.0
2018-03-08,tiantan_aq#31,156.0,159.0,113.0
2018-03-08,tiantan_aq#32,146.0,,122.0
2018-03-08,tiantan_aq#33,142.0,,115.0
2018-03-08,tiantan_aq#34,109.0,,108.0
2018-03-08,tiantan_aq#35,88.0,96.0,91.0
2018-03-08,tiantan_aq#36,56.0,70.0,73.0
2018-03-08,tiantan_aq#37,41.0,52.0,62.0
2018-03-08,tiantan_aq#38,25.0,43.0,61.0
2018-03-08,tiantan_aq#39,30.0,,56.0
2018-03-08,tiantan_aq#40,34.0,45.0,64.0
2018-03-08,tiantan_aq#41,35.0,38.0,69.0
2018-03-08,tiantan_aq#42,38.0,,69.0
2018-03-08,tiantan_aq#43,41.0,,60.0
2018-03-08,tiantan_aq#44,38.0,,73.0
2018-03-08,tiantan_aq#45,39.0,43.0,66.0
2018-03-08,tiantan_aq#46,49.0,,51.0
2018-03-08,tiantan_aq#47,53.0,75.0,41.0
2018-03-08,guanyuan_aq#0,64.0,83.0,2.0
2018-03-08,guanyuan_aq#1,69.0,73.0,7.0
2018-03-08,guanyuan_aq#2,81.0,,13.0
2018-03-08,guanyuan_aq#3,89.0,98.0,18.0
2018-03-08,guanyuan_aq#4,93.0,,32.0
2018-03-08,guanyuan_aq#5,124.0,,55.0
2018-03-08,guanyuan_aq#6,122.0,,90.0
2018-03-08,guanyuan_aq#7,138.0,,111.0
2018-03-08,guanyuan_aq#8,125.0,142.0,114.0
2018-03-08,guanyuan_aq#9,144.0,147.0,107.0
2018-03-08,guanyuan_aq#10,143.0,158.0,101.0
2018-03-08,guanyuan_aq#11,157.0,163.0,77.0
2018-03-08,guanyuan_aq#12,159.0,170.0,43.0
2018-03-08,guanyuan_aq#13,146.0,152.0,
2018-03-08,guanyuan_aq#14,141.0,166.0,3.0
2018-03-08,guanyuan_aq#15,151.0,158.0,2.0
2018-03-08,guanyuan_aq#16,139.0,148.0,2.0
2018-03-08,guanyuan_aq#17,141.0,143.0,2.0
2018-03-08,guanyuan_aq#18,129.0,139.0,2.0
2018-03-08,guanyuan_aq#19,141.0,142.0,2.0
2018-03-08,guanyuan_aq#20,138.0,140.0,2.0
2018-03-08,guanyuan_aq#21,142.0,,2.0
2018-03-08,guanyuan_aq#22,137.0,,5.0
2018-03-08,guanyuan_aq#23,148.0,,2.0
2018-03-08,guanyuan_aq#24,147.0,155.0,6.0
2018-03-08,guanyuan_aq#25,156.0,159.0,20.0
2018-03-08,guanyuan_aq#26,130.0,148.0,50.0
2018-03-08,guanyuan_aq#27,129.0,146.0,79.0
2018-03-08,guanyuan_aq#28,150.0,159.0,106.0
2018-03-08,guanyuan_aq#29,163.0,170.0,110.0
2018-03-08,guanyuan_aq#30,170.0,191.0,109.0
2018-03-08,guanyuan_aq#31,161.0,189.0,114.0
2018-03-08,guanyuan_aq#32,121.0,148.0,135.0
2018-03-08,guanyuan_aq#33,119.0,132.0,127.0
2018-03-08,guanyuan_aq#34,97.0,129.0,116.0
2018-03-08,guanyuan_aq#35,92.0,112.0,104.0
2018-03-08,guanyuan_aq#36,67.0,91.0,84.0
2018-03-08,guanyuan_aq#37,45.0,70.0,63.0
2018-03-08,guanyuan_aq#38,37.0,70.0,48.0
2018-03-08,guanyuan_aq#39,31.0,44.0,52.0
2018-03-08,guanyuan_aq#40,28.0,44.0,67.0
2018-03-08,guanyuan_aq#41,38.0,41.0,76.0
2018-03-08,guanyuan_aq#42,31.0,33.0,79.0
2018-03-08,guanyuan_aq#43,34.0,,81.0
2018-03-08,guanyuan_aq#44,32.0,,84.0
2018-03-08,guanyuan_aq#45,41.0,,81.0
2018-03-08,guanyuan_aq#46,47.0,53.0,59.0
2018-03-08,guanyuan_aq#47,56.0,62.0,49.0
2018-03-08,wanshouxig_aq#0,66.0,,3.0
2018-03-08,wanshouxig_aq#1,70.0,,6.0
2018-03-08,wanshouxig_aq#2,71.0,74.0,12.0
2018-03-08,wanshouxig_aq#3,87.0,87.0,20.0
2018-03-08,wanshouxig_aq#4,103.0,,34.0
2018-03-08,wanshouxig_aq#5,115.0,,54.0
2018-03-08,wanshouxig_aq#6,116.0,,82.0
2018-03-08,wanshouxig_aq#7,122.0,,101.0
2018-03-08,wanshouxig_aq#8,137.0,,106.0
2018-03-08,wanshouxig_aq#9,138.0,140.0,108.0
2018-03-08,wanshouxig_aq#10,149.0,,98.0
2018-03-08,wanshouxig_aq#11,156.0,,77.0
2018-03-08,wanshouxig_aq#12,158.0,,56.0
2018-03-08,wanshouxig_aq#13,158.0,,50.0
2018-03-08,wanshouxig_aq#14,147.0,,16.0
2018-03-08,wanshouxig_aq#15,136.0,,13.0
2018-03-08,wanshouxig_aq#16,148.0,,2.0
2018-03-08,wanshouxig_aq#17,144.0,,2.0
2018-03-08,wanshouxig_aq#18,138.0,,2.0
2018-03-08,wanshouxig_aq#19,135.0,,3.0
2018-03-08,wanshouxig_aq#20,140.0,,26.0
2018-03-08,wanshouxig_aq#21,136.0,,29.0
2018-03-08,wanshouxig_aq#22,144.0,,2.0
2018-03-08,wanshouxig_aq#23,151.0,,2.0
2018-03-08,wanshouxig_aq#24,146.0,,11.0
2018-03-08,wanshouxig_aq#25,148.0,,40.0
2018-03-08,wanshouxig_aq#26,149.0,152.0,28.0
2018-03-08,wanshouxig_aq#27,140.0,151.0,65.0
2018-03-08,wanshouxig_aq#28,143.0,151.0,90.0
2018-03-08,wanshouxig_aq#29,159.0,172.0,87.0
2018-03-08,wanshouxig_aq#30,173.0,191.0,84.0
2018-03-08,wanshouxig_aq#31,152.0,166.0,107.0
2018-03-08,wanshouxig_aq#32,114.0,132.0,120.0
2018-03-08,wanshouxig_aq#33,112.0,122.0,112.0
2018-03-08,wanshouxig_aq#34,98.0,120.0,103.0
2018-03-08,wanshouxig_aq#35,92.0,114.0,95.0
2018-03-08,wanshouxig_aq#36,68.0,99.0,69.0
2018-03-08,wanshouxig_aq#37,39.0,78.0,51.0
2018-03-08,wanshouxig_aq#38,40.0,63.0,44.0
2018-03-08,wanshouxig_aq#39,28.0,48.0,55.0
2018-03-08,wanshouxig_aq#40,28.0,43.0,57.0
2018-03-08,wanshouxig_aq#41,40.0,47.0,63.0
2018-03-08,wanshouxig_aq#42,35.0,44.0,61.0
2018-03-08,wanshouxig_aq#43,34.0,,73.0
2018-03-08,wanshouxig_aq#44,33.0,34.0,67.0
2018-03-08,wanshouxig_aq#45,34.0,39.0,67.0
2018-03-08,wanshouxig_aq#46,44.0,68.0,50.0
2018-03-08,wanshouxig_aq#47,58.0,84.0,41.0
2018-03-08,aotizhongx_aq#0,61.0,72.0,2.0
2018-03-08,aotizhongx_aq#1,62.0,73.0,6.0
2018-03-08,aotizhongx_aq#2,74.0,79.0,12.0
2018-03-08,aotizhongx_aq#3,83.0,88.0,17.0
2018-03-08,aotizhongx_aq#4,91.0,92.0,16.0
2018-03-08,aotizhongx_aq#5,107.0,,38.0
2018-03-08,aotizhongx_aq#6,117.0,123.0,68.0
2018-03-08,aotizhongx_aq#7,126.0,132.0,98.0
2018-03-08,aotizhongx_aq#8,131.0,132.0,107.0
2018-03-08,aotizhongx_aq#9,142.0,143.0,106.0
2018-03-08,aotizhongx_aq#10,147.0,151.0,99.0
2018-03-08,aotizhongx_aq#11,153.0,159.0,78.0
2018-03-08,aotizhongx_aq#12,149.0,,34.0
2018-03-08,aotizhongx_aq#13,138.0,,21.0
2018-03-08,aotizhongx_aq#14,145.0,153.0,4.0
2018-03-08,aotizhongx_aq#15,161.0,,2.0
2018-03-08,aotizhongx_aq#16,146.0,,2.0
2018-03-08,aotizhongx_aq#17,144.0,,2.0
2018-03-08,aotizhongx_aq#18,144.0,145.0,2.0
2018-03-08,aotizhongx_aq#19,146.0,,2.0
2018-03-08,aotizhongx_aq#20,137.0,,
2018-03-08,aotizhongx_aq#21,146.0,,2.0
2018-03-08,aotizhongx_aq#22,149.0,,2.0
2018-03-08,aotizhongx_aq#23,153.0,,2.0
2018-03-08,aotizhongx_aq#24,154.0,,2.0
2018-03-08,aotizhongx_aq#25,148.0,,21.0
2018-03-08,aotizhongx_aq#26,136.0,148.0,44.0
2018-03-08,aotizhongx_aq#27,130.0,149.0,71.0
2018-03-08,aotizhongx_aq#28,144.0,157.0,91.0
2018-03-08,aotizhongx_aq#29,165.0,174.0,89.0
2018-03-08,aotizhongx_aq#30,164.0,186.0,99.0
2018-03-08,aotizhongx_aq#31,142.0,168.0,113.0
2018-03-08,aotizhongx_aq#32,125.0,137.0,121.0
2018-03-08,aotizhongx_aq#33,113.0,131.0,117.0
2018-03-08,aotizhongx_aq#34,102.0,117.0,99.0
2018-03-08,aotizhongx_aq#35,88.0,101.0,91.0
2018-03-08,aotizhongx_aq#36,69.0,78.0,73.0
2018-03-08,aotizhongx_aq#37,45.0,55.0,55.0
2018-03-08,aotizhongx_aq#38,40.0,60.0,40.0
2018-03-08,aotizhongx_aq#39,27.0,,54.0
2018-03-08,aotizhongx_aq#40,29.0,52.0,54.0
2018-03-08,aotizhongx_aq#41,37.0,,86.0
2018-03-08,aotizhongx_aq#42,29.0,,79.0
2018-03-08,aotizhongx_aq#43,30.0,,73.0
2018-03-08,aotizhongx_aq#44,30.0,,67.0
2018-03-08,aotizhongx_aq#45,37.0,,58.0
2018-03-08,aotizhongx_aq#46,48.0,,44.0
2018-03-08,aotizhongx_aq#47,52.0,56.0,19.0
2018-03-08,nongzhangu_aq#0,53.0,68.0,3.0
2018-03-08,nongzhangu_aq#1,61.0,70.0,7.0
2018-03-08,nongzhangu_aq#2,66.0,69.0,12.0
2018-03-08,nongzhangu_aq#3,74.0,,17.0
2018-03-08,nongzhangu_aq#4,91.0,92.0,26.0
2018-03-08,nongzhangu_aq#5,108.0,138.0,52.0
2018-03-08,nongzhangu_aq#6,118.0,153.0,89.0
2018-03-08,nongzhangu_aq#7,123.0,155.0,104.0
2018-03-08,nongzhangu_aq#8,151.0,154.0,111.0
2018-03-08,nongzhangu_aq#9,145.0,178.0,108.0
2018-03-08,nongzhangu_aq#10,149.0,184.0,103.0
2018-03-08,nongzhangu_aq#11,145.0,184.0,84.0
2018-03-08,nongzhangu_aq#12,156.0,180.0,73.0
2018-03-08,nongzhangu_aq#13,150.0,157.0,9.0
2018-03-08,nongzhangu_aq#14,139.0,154.0,2.0
2018-03-08,nongzhangu_aq#15,140.0,147.0,6.0
2018-03-08,nongzhangu_aq#16,151.0,153.0,5.0
2018-03-08,nongzhangu_aq#17,154.0,169.0,2.0
2018-03-08,nongzhangu_aq#18,153.0,177.0,3.0
2018-03-08,nongzhangu_aq#19,142.0,152.0,12.0
2018-03-08,nongzhangu_aq#20,137.0,138.0,15.0
2018-03-08,nongzhangu_aq#21,135.0,137.0,5.0
2018-03-08,nongzhangu_aq#22,138.0,,12.0
2018-03-08,nongzhangu_aq#23,152.0,,6.0
2018-03-08,nongzhangu_aq#24,146.0,,16.0
2018-03-08,nongzhangu_aq#25,137.0,144.0,31.0
2018-03-08,nongzhangu_aq#26,123.0,125.0,53.0
2018-03-08,nongzhangu_aq#27,143.0,161.0,72.0
2018-03-08,nongzhangu_aq#28,155.0,181.0,83.0
2018-03-08,nongzhangu_aq#29,187.0,233.0,80.0
2018-03-08,nongzhangu_aq#30,157.0,223.0,104.0
2018-03-08,nongzhangu_aq#31,149.0,196.0,118.0
2018-03-08,nongzhangu_aq#32,123.0,154.0,130.0
2018-03-08,nongzhangu_aq#33,112.0,155.0,120.0
2018-03-08,nongzhangu_aq#34,95.0,152.0,104.0
2018-03-08,nongzhangu_aq#35,85.0,118.0,96.0
2018-03-08,nongzhangu_aq#36,56.0,69.0,77.0
2018-03-08,nongzhangu_aq#37,39.0,51.0,66.0
2018-03-08,nongzhangu_aq#38,32.0,35.0,63.0
2018-03-08,nongzhangu_aq#39,26.0,44.0,66.0
2018-03-08,nongzhangu_aq#40,35.0,44.0,74.0
2018-03-08,nongzhangu_aq#41,37.0,,76.0
2018-03-08,nongzhangu_aq#42,40.0,,65.0
2018-03-08,nongzhangu_aq#43,37.0,,74.0
2018-03-08,nongzhangu_aq#44,39.0,,65.0
2018-03-08,nongzhangu_aq#45,42.0,48.0,55.0
2018-03-08,nongzhangu_aq#46,49.0,,50.0
2018-03-08,nongzhangu_aq#47,65.0,72.0,38.0
2018-03-08,wanliu_aq#0,62.0,,6.0
2018-03-08,wanliu_aq#1,62.0,,14.0
2018-03-08,wanliu_aq#2,60.0,66.0,24.0
2018-03-08,wanliu_aq#3,82.0,,31.0
2018-03-08,wanliu_aq#4,88.0,90.0,33.0
2018-03-08,wanliu_aq#5,101.0,,52.0
2018-03-08,wanliu_aq#6,120.0,,88.0
2018-03-08,wanliu_aq#7,120.0,127.0,104.0
2018-03-08,wanliu_aq#8,125.0,128.0,110.0
2018-03-08,wanliu_aq#9,133.0,138.0,103.0
2018-03-08,wanliu_aq#10,138.0,144.0,89.0
2018-03-08,wanliu_aq#11,141.0,153.0,55.0
2018-03-08,wanliu_aq#12,143.0,144.0,23.0
2018-03-08,wanliu_aq#13,130.0,132.0,4.0
2018-03-08,wanliu_aq#14,137.0,143.0,4.0
2018-03-08,wanliu_aq#15,138.0,,4.0
2018-03-08,wanliu_aq#16,135.0,140.0,2.0
2018-03-08,wanliu_aq#17,130.0,134.0,2.0
2018-03-08,wanliu_aq#18,133.0,,2.0
2018-03-08,wanliu_aq#19,134.0,138.0,2.0
2018-03-08,wanliu_aq#20,137.0,139.0,2.0
2018-03-08,wanliu_aq#21,136.0,,2.0
2018-03-08,wanliu_aq#22,136.0,,2.0
2018-03-08,wanliu_aq#23,136.0,,7.0
2018-03-08,wanliu_aq#24,141.0,,18.0
2018-03-08,wanliu_aq#25,145.0,,35.0
2018-03-08,wanliu_aq#26,134.0,146.0,46.0
2018-03-08,wanliu_aq#27,121.0,129.0,77.0
2018-03-08,wanliu_aq#28,141.0,164.0,104.0
2018-03-08,wanliu_aq#29,149.0,,122.0
2018-03-08,wanliu_aq#30,152.0,168.0,115.0
2018-03-08,wanliu_aq#31,165.0,188.0,109.0
2018-03-08,wanliu_aq#32,128.0,151.0,131.0
2018-03-08,wanliu_aq#33,116.0,127.0,125.0
2018-03-08,wanliu_aq#34,97.0,121.0,114.0
2018-03-08,wanliu_aq#35,84.0,112.0,104.0
2018-03-08,wanliu_aq#36,69.0,90.0,89.0
2018-03-08,wanliu_aq#37,50.0,67.0,67.0
2018-03-08,wanliu_aq#38,43.0,67.0,43.0
2018-03-08,wanliu_aq#39,43.0,56.0,42.0
2018-03-08,wanliu_aq#40,30.0,,64.0
2018-03-08,wanliu_aq#41,34.0,37.0,75.0
2018-03-08,wanliu_aq#42,35.0,,83.0
2018-03-08,wanliu_aq#43,29.0,,85.0
2018-03-08,wanliu_aq#44,26.0,,89.0
2018-03-08,wanliu_aq#45,37.0,,90.0
2018-03-08,wanliu_aq#46,35.0,,74.0
2018-03-08,wanliu_aq#47,47.0,50.0,39.0
2018-03-08,beibuxinqu_aq#0,70.0,84.0,3.0
2018-03-08,beibuxinqu_aq#1,77.0,84.0,13.0
2018-03-08,beibuxinqu_aq#2,82.0,,23.0
2018-03-08,beibuxinqu_aq#3,89.0,91.0,30.0
2018-03-08,beibuxinqu_aq#4,90.0,96.0,39.0
2018-03-08,beibuxinqu_aq#5,99.0,,45.0
2018-03-08,beibuxinqu_aq#6,113.0,,43.0
2018-03-08,beibuxinqu_aq#7,122.0,156.0,42.0
2018-03-08,beibuxinqu_aq#8,130.0,143.0,49.0
2018-03-08,beibuxinqu_aq#9,137.0,146.0,51.0
2018-03-08,beibuxinqu_aq#10,136.0,149.0,42.0
2018-03-08,beibuxinqu_aq#11,136.0,157.0,18.0
2018-03-08,beibuxinqu_aq#12,138.0,161.0,5.0
2018-03-08,beibuxinqu_aq#13,165.0,190.0,2.0
2018-03-08,beibuxinqu_aq#14,146.0,163.0,2.0
2018-03-08,beibuxinqu_aq#15,140.0,152.0,2.0
2018-03-08,beibuxinqu_aq#16,140.0,162.0,2.0
2018-03-08,beibuxinqu_aq#17,146.0,166.0,2.0
2018-03-08,beibuxinqu_aq#18,142.0,156.0,2.0
2018-03-08,beibuxinqu_aq#19,141.0,141.0,2.0
2018-03-08,beibuxinqu_aq#20,143.0,,2.0
2018-03-08,beibuxinqu_aq#21,138.0,,2.0
2018-03-08,beibuxinqu_aq#22,141.0,,2.0
2018-03-08,beibuxinqu_aq#23,153.0,,2.0
2018-03-08,beibuxinqu_aq#24,161.0,,3.0
2018-03-08,beibuxinqu_aq#25,,19.0,9.0
2018-03-08,beibuxinqu_aq#26,134.0,,25.0
2018-03-08,beibuxinqu_aq#27,141.0,164.0,53.0
2018-03-08,beibuxinqu_aq#28,112.0,153.0,75.0
2018-03-08,beibuxinqu_aq#29,134.0,158.0,100.0
2018-03-08,beibuxinqu_aq#30,142.0,181.0,117.0
2018-03-08,beibuxinqu_aq#31,153.0,204.0,107.0
2018-03-08,beibuxinqu_aq#32,171.0,399.0,95.0
2018-03-08,beibuxinqu_aq#33,150.0,319.0,105.0
2018-03-08,beibuxinqu_aq#34,130.0,185.0,100.0
2018-03-08,beibuxinqu_aq#35,114.0,150.0,88.0
2018-03-08,beibuxinqu_aq#36,98.0,127.0,76.0
2018-03-08,beibuxinqu_aq#37,77.0,110.0,64.0
2018-03-08,beibuxinqu_aq#38,56.0,81.0,47.0
2018-03-08,beibuxinqu_aq#39,56.0,81.0,36.0
2018-03-08,beibuxinqu_aq#40,51.0,80.0,28.0
2018-03-08,beibuxinqu_aq#41,37.0,61.0,34.0
2018-03-08,beibuxinqu_aq#42,32.0,40.0,44.0
2018-03-08,beibuxinqu_aq#43,34.0,43.0,38.0
2018-03-08,beibuxinqu_aq#44,38.0,49.0,2.0
2018-03-08,beibuxinqu_aq#45,42.0,51.0,2.0
2018-03-08,beibuxinqu_aq#46,45.0,55.0,2.0
2018-03-08,beibuxinqu_aq#47,42.0,56.0,2.0
2018-03-08,zhiwuyuan_aq#0,,,
2018-03-08,zhiwuyuan_aq#1,,,
2018-03-08,zhiwuyuan_aq#2,,,
2018-03-08,zhiwuyuan_aq#3,,,
2018-03-08,zhiwuyuan_aq#4,,,
2018-03-08,zhiwuyuan_aq#5,,,
2018-03-08,zhiwuyuan_aq#6,,,
2018-03-08,zhiwuyuan_aq#7,,,
2018-03-08,zhiwuyuan_aq#8,,,
2018-03-08,zhiwuyuan_aq#9,,,
2018-03-08,zhiwuyuan_aq#10,,,
2018-03-08,zhiwuyuan_aq#11,,,
2018-03-08,zhiwuyuan_aq#12,,,
2018-03-08,zhiwuyuan_aq#13,,,
2018-03-08,zhiwuyuan_aq#14,,,
2018-03-08,zhiwuyuan_aq#15,,,
2018-03-08,zhiwuyuan_aq#16,,,
2018-03-08,zhiwuyuan_aq#17,,,
2018-03-08,zhiwuyuan_aq#18,,,
2018-03-08,zhiwuyuan_aq#19,,,
2018-03-08,zhiwuyuan_aq#20,,,
2018-03-08,zhiwuyuan_aq#21,,,
2018-03-08,zhiwuyuan_aq#22,,,
2018-03-08,zhiwuyuan_aq#23,,,
2018-03-08,zhiwuyuan_aq#24,,,
2018-03-08,zhiwuyuan_aq#25,,,
2018-03-08,zhiwuyuan_aq#26,,,
2018-03-08,zhiwuyuan_aq#27,,,
2018-03-08,zhiwuyuan_aq#28,,,
2018-03-08,zhiwuyuan_aq#29,,,
2018-03-08,zhiwuyuan_aq#30,,,
2018-03-08,zhiwuyuan_aq#31,,,
2018-03-08,zhiwuyuan_aq#32,,,
2018-03-08,zhiwuyuan_aq#33,,,
2018-03-08,zhiwuyuan_aq#34,,,
